guid,sector
e1adb462-cc9b-46b8-996b-42b38ff78f50,HS2I
8ed8737b-8545-4bfc-9989-de23ffd576ab,HS2I
774bb72d-583f-4eb3-8a8e-9b1bf8ddd1d1,HS3I
d767a2cd-6e06-48dc-99f1-f1e217a4760d,HS2I
3d53d9fc-0d05-4ca5-964b-6acb4fcd89db,HS2I
e674f804-4971-4431-9fff-bc96a4078e79,HS2I
2ce1ba6b-7ecb-406e-9594-54b02be6afa1,HS3I
e8db7a60-7927-4e67-96e5-751142d64883,HS2I
f733ec0b-ed5e-4c17-b194-f47862ea1b76,HS3I
56bc99fa-10b7-4ad0-9cb0-0f7c59ffa491,HS2I
6f7afdc4-822b-4d0b-b058-7f5f0460aaf1,HS3I
3003f812-1b58-4dd5-83d0-14acd9d0f99b,HS2I
26b6913f-88bc-4c3b-827b-71165b0afe47,HS2I
54a2f634-0105-4eb2-ad3c-3f0f5eb2f76d,HS3I
95ffe809-7c9d-4784-b393-6ac5fee9b8a5,HS2I
7cef0ea0-03d3-4efe-acb0-65d8d0e7c698,HS2I
c2bdad8d-3ac5-429c-91d4-5ed83a1f4d87,HS2I
7735bc98-2ccd-4318-9bc6-425249652d8e,HS2I
52cd9c57-5dc9-475f-8665-9b4cd6a1275b,HS2I
5055348c-5100-4810-8498-bb7f1ba2af42,HS2I
315b5544-717b-468f-a517-f227cf5ceddc,HS2I
1670f21f-2d3d-45a3-89ee-49249f298dc8,HS2I
2a0f28fc-052a-40f1-b5ee-cf86a69112c2,HS2I
b3985c1d-0f93-4dd4-bc1b-49a8b2eeb27b,HS2I
ff5b05ea-927c-4aa3-bd1d-acef68e67ad0,HS2I
b4595f64-9fde-4951-ab9a-6311ee9012be,HS2I
e8a47140-294a-41f1-b62f-b47dcac7ac4c,HS3I
946a0fc1-9a06-4c85-88b7-3c15b9219a10,HS2I
47eb6598-a4e0-42d3-82a3-340cb8c136bc,HS2I
fe5b6929-d0fb-4a3c-8a3f-4f188ed25e33,HS2I
ed4b84ad-8db2-4d79-a98a-b7409b9f7f72,HS2I
5035fb35-688c-4683-bd59-9cd43bfe7f1e,HS2I
71843775-8812-478f-a446-34ef7ef92894,HS2I
ad3471a1-bb8e-4751-ad9b-7fe0b673a8d8,HS2I
bed36a89-311b-4fc3-a4a1-a0a74cf3a65d,HS2I
3c7c66e4-8b2f-4fec-9b80-17623cfe1a5b,HS2I
386608dc-867e-4356-9453-a732ccc87b66,HS2I
af69f499-084e-4e84-b9ac-83bae9cce5d3,HS2I
aa9ea364-0e86-45fe-82b5-9db72e736e89,HS2I
ba99f8f4-a057-4d25-a739-a85da112a39e,HS2I
278beba3-63bf-423f-8465-a8b06daec0b6,HS2I
d11e1d14-ff14-4151-a2a3-517b15bea359,HS2I
aa431187-d9ec-4b91-8b7d-604c41b6a2a9,HS2I
9800053f-ed5e-465f-bac5-e8f3f37e5f5d,HS2I
958b1287-b8a3-481f-80fc-356829109d39,HS2I
175f85bd-328e-4848-a87f-d016238ff502,HS2I
d63e250b-3471-4464-8c6a-42ba0a519836,HS2I
eb2d4c51-6b72-4a31-a5f9-ce4ce3051d56,HS2I
8fcbef9e-ae08-475f-8f0f-3045976bad89,HS2I
f1436da0-4daf-4678-852d-3e5eb53ea5f0,HS2I
9701c9fe-cbea-4fbc-866a-e7840d610687,HS2I
b0dab138-84e3-48d0-b0f5-99dfe56f85d1,HS2I
9aa130fb-61a9-476d-8e82-ab189ca31c22,HS2I
118fc953-82d0-4c97-be6f-cf8a50b9129f,HS2I
28264554-517c-444a-b425-da22c59b3314,HS2I
012fbd9e-fe20-483e-86e7-e81516872b62,HS2I
476ee8d7-331b-4775-9f90-f26d9c649bd7,HS2I
9a255ce7-cac4-4f3f-882e-75be31417bf4,HS3I
2f74ddaf-188a-4893-8e0e-76bed0b320e0,HS3I
40b19596-7a60-423b-b1aa-dd7ca460fafa,HS3I
3ee99e4d-ff30-42e3-8ec8-ab908f8a1f9b,HS3I
873d9ee6-6aa2-4a6f-8663-4f83306f3d44,HS3I
afc7581b-2f70-4316-b4a4-6e73bd78f575,HS3I
19a5d72a-2ee5-4dab-9f77-968f9db5d346,HS3I
214525f2-cedf-4e01-bd3d-3a98315a9434,HS2I
