guid,sector
dd0b1823-5059-469a-9450-b1402f3d1af8,HS3
1dac956d-cadd-43ef-b708-8e1f8be8309b,HS2
47fcd0d6-4124-40ec-bae3-430083969905,HS2
ff03e5a7-7e3d-4941-b691-50ef23a0f975,HS2
b0694d46-b089-4c59-aee6-67a5ed6f353b,HS3
a66fb138-c48d-4e88-ae4e-6bd61d4882ae,HS1
958c2ab6-af06-4055-819a-2ac791f09616,HS3
01536814-1727-407a-830a-76202de9d455,HS1
f6c763dc-4cf2-43be-a782-1634b846ee1a,HS3
126b249c-6cfc-41bd-a43c-231cd89f0e0a,HS4
8ab39cdf-97e7-4ed1-bab4-2ab12ef12405,HS1
90619468-9ec2-44f6-86b1-7685537f30c2,HS4
11e33714-f16e-437c-a002-90b85be440e8,HS3
5d497ef5-484a-4f82-addb-dfa12b27ee51,HS1
f382c881-5bf9-4707-ab6f-af2962ff0921,HS4
385b851c-80ee-4a90-acd5-5e2b53f39d82,HS3
4e2b345b-2b04-4b03-889f-5278b25cd3d8,HS3
44526618-24e9-48a4-8a3c-838503df9423,HS1
6b1c6688-5b9e-4e2e-8b95-9e689f693f0e,HS4
6c3129b8-bbf7-4f57-ba44-4ed066feb53b,HS4
3d5a05e2-5fe3-4587-ae67-4a435e659226,HS1
73719ceb-0e4a-4337-bb8a-b34d378bd193,HS1
8f07b00a-bf92-4072-9c5b-12694460bcfb,HS1
6c5694c8-501f-4005-8b9b-af89e0f9f70d,HS2
7ffa086b-fade-4f9a-981a-51b955c58841,HS3
129b9d5a-cd39-43d6-a845-8d6b980e8a63,HS2
8e473a32-0df3-4071-853e-a208de69cb1c,HS3
6040e098-c720-4119-ac08-55e147c730a2,HS2
6ccc45a3-c976-4593-a7b2-aff41fb28aed,HS2
66b2e8b0-15d2-493c-90ca-64fb2d493c76,HS4
1b62c105-ea31-4387-a854-aaef869ce92c,HS2
b9d661d7-02f6-4b3e-89db-aef4126c68b4,HS3
e218e89a-d20c-4014-836b-d1a8ad647368,HS2
b08796fa-faad-4f1c-9a14-b54fc2e789de,HS2
634dc4b6-567a-4f66-be63-e818c54cf3a4,HS1
c7c9f73a-f4e4-46e6-9664-ed2be5457120,HS2
f9f36c55-f7d8-4664-b328-b86c34671da3,HS1
ff8d8170-c18c-4b3e-ac2e-c7e5f92bc7f1,HS3
56467773-aed6-4ac6-955f-1037d8ec5ac7,HS2
e7e17a03-14ab-4e79-b8ea-031c976ba7f5,HS3
eb35b709-5632-496d-8e52-6a2f160c640d,HS4
f6aca7e0-107c-4318-a186-6b13ae3668bf,HS3
83a7ad2b-2b56-4cec-b308-b3e3f45c3798,HS3
229c712f-f2ef-46fe-bf83-0f6f997b3696,HS1
9c5d58b1-963f-494e-a20b-a2870c7f7705,HS2
24540f0a-780c-4a24-b3a8-849f999ff019,HS1
76bbbb3b-a927-49a9-a2ac-b3fb326af6d7,HS1
2756609b-343a-460c-a3cc-8803f2bde5e0,HS2
c00a0e7a-00c2-4d77-a16f-ea9bd65951bc,HS1
c3e878a0-b929-49a9-a6fe-15daa6605e74,HS1
e1e890c7-7244-4fcf-b969-6069241d4141,HS2
75687e50-7396-43fd-a504-6a52460855aa,OTHER
95b94958-0d37-4228-a289-752cd41652f1,RETAIL
35b264bb-a1fc-4c53-a2bf-854f542b08c6,OTHER
30a704b4-3197-47b0-bcef-ec7746b2efd1,HS3
ae02be45-9b7e-4ff3-a790-0164216f41fe,HS1
3511a0a9-6e63-4464-b307-66b202facc93,HS3
26a3831b-27f0-46de-85d9-6cab54fca629,HS3
f13dbbfa-93d4-433f-8d54-6c2c3d5c96b1,HS2
0c1b3b1a-de2a-4782-9aab-b40e7213082b,HS2
64d9f713-0b59-4e57-8923-a5c336a0fcfd,HS4
b713099b-eaff-4236-b067-843b622b4a41,HS4
98a28ac2-b809-4e1e-a370-d87079af3572,HS4
4369b456-2fd6-4465-91df-64c03ab6e11d,HS4
0f2a4d76-c6d0-4b6b-bd38-cb0d713b6dde,HS4
03ee79aa-b8a9-40d3-8167-6bbe49ca27d9,HS4
3a864848-3075-4800-ab7b-96e78ef18280,
eb381048-305f-48fb-96ba-92e69cabdaf1,HS4
013881c8-816e-4297-b590-ac4971b4cfd0,HS2
e4128fc4-71af-45a1-ba74-4cd4b67a1397,HS2
87f68d29-4b36-4d40-a4ac-8606bf673090,HS3
91f592bc-bc91-48c2-bdf3-26c40900b00b,HS3
4787dba4-fc87-4ce1-bbed-62243d7e22e9,HS3
b34efe45-60b5-4f24-b7fe-a4c1c8bcb999,HS2
e2050dc4-db1d-4b1b-9dc0-527302929b41,HS2
4d3c7fa8-854f-4856-9fa3-174feef4aa60,HS2
fc1a2e25-144d-49a5-b524-ade837df5240,HS3
8bcfc636-9066-4c90-80f9-74663c469ee0,HS3
bdc448bc-9b14-43ed-9f27-a0c61f227bcb,HS3
4af5ab68-1e15-496e-9d8e-3876ebbe244c,HS2
eca5a026-0ca3-4885-be49-2f8725541797,HS3
a236e7f3-40f2-4552-a871-55dcdc5b4515,HS2
aadd8441-8300-4721-864f-25e4cc56891b,HS2
56f3cc7f-cc14-457d-8cdb-baf7a5a6186f,HS4
b5d2266c-a47e-412f-b913-26dc3f876d1b,HS2
81c5699d-afe8-47a4-a1cc-72381243409f,HS2
a124a5bf-5da9-4099-a783-ba1e97e5e711,HS2
1a6ae5af-6a9f-41b3-8cec-a38a6b256f75,HS2
ab5f9ffb-5626-47e5-93e1-ac21135bf4ef,HS2
59f31c56-d608-45cd-94ee-1e3cc031dee2,HS3
7953603d-b77e-4979-b40a-7b61e5330277,HS2
924ca0fd-8496-485e-af88-610087f54a15,HS3
111fd84d-7703-4748-835f-9302f71c34da,HS3
2b575b2b-2dbe-41c4-adbb-5f9d0dd2619a,HS2
87d9cdd0-a445-4c99-a3b1-71a32e29405f,HS2
ad1ca0b5-0537-45ec-9bf8-dea979534329,HS2
cdf14f1d-c973-441a-81ce-cdefd1a7a531,HS2
8ab7e756-a7f7-4c61-ab5d-482a02ff4fcd,HS3
87b556ae-8d49-4fe5-afac-39a3cc2bfd82,HS3
35d0f3b9-937a-407f-b822-94e539c69027,HS4
fe27ccf7-3885-4f3e-b5f4-e0089699e5ef,HS2
b353234a-56cb-40b7-b116-51e9ed5ac44f,HS2
9b2cb038-6b6a-4def-8549-b57b3fb2afe3,HS2
9172932e-3b51-405f-981a-66e6ef1bd474,HS2
d924b81b-1b9c-4b6c-af7a-72d4e684a37a,HS1
75ba0482-118d-4fc1-92b0-b155f1bdc9d0,HS3
873b03c8-1687-436c-95e3-736f0aced42f,HS3
255e4972-04eb-45a0-b96f-a7c63029f4d2,HS2
6f1107a3-eded-4361-b207-bcd6f323d616,HS3
61e620fc-cb0d-4ba2-9477-226d18e860cd,HS3
003f17a3-be07-4246-8edf-87fe7cc98911,HS3
11bc1d45-7e89-4ed4-9bd5-416cbc302cac,HS3
3c1d97b0-50b3-491c-8a37-6f00360bdfd7,HS2
1d7a01ba-082c-4aa1-a780-c0b032d0814c,HS3
6bba107e-1713-4413-8766-2e680e23b3c5,HS3
318be072-4f16-46c1-b360-3625cf7fc7ff,HS3
e6654a18-6f06-4dc2-9382-13cc234483b8,HS3
5eacc120-9bcf-4744-9efb-84c5d02d3a16,HS2
5b93f069-239d-45af-8b63-0a0d937ff5f1,HS2
a1eaa36a-dad9-418a-a591-94ae7625a8c2,HS2
758dd478-aeb8-4bac-8748-1d116e2a1776,HS2
bd4a42f7-bb0d-46fc-9e5c-6d6127516806,HS3
1dcc37aa-992d-4da0-9625-d9a7d0af1622,HS2
c4ce4e8d-8e18-40fa-bfd0-df68794ad2ed,HS2
ed4f692e-fef5-48f0-82d7-932f4a6acd64,HS3
7a24bf0d-b572-4609-85ef-54a3f846e48d,HS2
ccdde6b1-bd0f-4816-ba53-cdb238db79a5,HS2
1c80c213-f39a-4f8c-89ef-3c614de7e488,HS3
fcf40bf5-c7be-4abd-b395-ed0e19f579b8,HS4
4ab3a44f-8086-493f-b67c-e66ae610dddb,HS3
73ad2650-3d97-40a5-a559-7241182e9e15,HS2
a154f108-b8ba-43a9-88b3-58ecd2562ddf,HS1
4ffd00d4-7a2b-4db6-97e6-5715c2176e95,HS3
26eeee3e-9453-4d2a-9c0d-404d62678f11,HS2
06800999-1536-4e54-a417-5c2552ca5b1b,HS2
14b591c7-42ca-4c12-bbca-00ee4286da06,HS4
913a46b8-6c3e-44ec-b896-515287268617,HS4
84c2cd92-88fa-46c6-9f5a-a4cfaef8fd2e,HS2
c6f46bed-e981-459b-92df-6574573b6488,HS2
d5226008-04d1-4da4-9ca3-43e916871305,HS3
ff17c0c0-7fc4-4fbc-b181-98d3b090e086,HS3
ca10236b-3f58-4f35-bb76-6c822cbd826a,HS4
7a3d758c-37a2-4383-8bc7-e53aea4c9ff4,HS3
00cd0386-1636-467e-aae4-f172e48944dd,HS2
dcf9c6d3-7aef-48f0-b40f-c918cb7c1024,HS4
79e059bc-0a24-4e4f-82f2-3afe0b3796dd,HS2
9d9c532d-a7c8-47f3-b147-0fd740625d30,HS4
bb374efe-bb10-4a5f-8d97-de8911e60ef1,HS3
e3c47a43-844b-4473-889f-c306fdf41249,HS3
0afd62b0-95cc-49c4-9fe7-daf49dbc6946,HS2
ff045753-d45f-4115-bcf0-01165fe5c11e,HS2
0b8f90ae-6e9d-4d11-8506-217e0c3e3c05,HS3
df5b4727-af6a-4d2e-94fa-baa9d984ac84,HS2
d8ae399b-b3ae-4469-9a22-875b2956cb49,UTIL_CONS
7fbbbdda-50ea-469d-a79d-342a4ab144df,HS4
5011750d-75e6-4fa8-bcca-ebe0a050b163,HS2
4e28a7b6-5b0f-4c44-8909-a85e9a5c1760,HS2
d5c2c90d-463c-4184-905d-12ba7a95c950,HS2
a59f5c4d-3b49-4872-928b-1623b77950f4,HS2
fe132b42-0104-4f39-a4b2-e4ec8fdaae42,HS2
c58278cb-6a0d-4558-905a-970bd7a00d0c,HS2
fff5c592-5edf-4252-b046-0aaafb720e3e,HS2
696699fe-26a1-4c00-89c8-6b56bfa28a62,HS2
2c254a58-9384-49c4-bb3c-8df0c8e0a698,HS4
79e8815f-af23-4eca-b462-ef5ba830ea93,HS2
28cbfc5d-2fa4-4bc5-b8ca-01ca7f77981a,HS3
10667882-3813-4fa1-b4d0-3b12853f2587,HS3
a30a9e83-61e1-478c-855b-3ff408e4dad7,HS2
10504283-5835-4e6b-b531-143260484a18,HS2
4979a1ba-3ecf-4009-93b3-935823f6093c,HS3
a585053a-5d3a-4dee-819c-b8e2e5dd62ce,HS2
e0185e53-5d99-443b-b8f8-ae45ae0d3f28,HS2
684b932d-8db4-448f-ac98-24c7e8f37a2e,HS2
767644ba-1c18-46a4-a8b0-1d9ce11dcd2b,HS2
3151e0b5-a4ac-423d-b8a9-35e5575fd3fa,HS2
b917c96b-71a1-4e5b-ad1f-054dfce20758,HS1
9a6ad4cd-83d7-4659-88c4-5abc62ce17c1,HS4
705e001a-825e-4d72-8c11-e9faaa7fa551,HS4
541fae24-0a9f-4220-a145-16a57fe6d0f2,HS3
175c4d74-f14b-41fe-941a-8fe7de68487e,HS3
d9ffe1f1-87a9-47ec-84fb-c5278675c8aa,HS3
6be3d14d-7d55-48f7-b53a-4396facc4ebe,HS3
6a119b61-65d1-42e9-ac79-aae91bbd4611,HS4
0062c51d-e90a-4be8-940f-79eab3625ca9,HS3
6f827611-f4ad-48c3-b485-ba6697d1904a,HS1
da648004-d7ef-4984-906d-5667109f9807,HS4
f159f7ff-885e-4c50-8872-d97aec38d612,HS3
15335db2-cd24-4206-9b84-a9e0556072ea,HS3
78f5ef7d-39b2-46d1-9e5b-3f6669408ecb,HS3
9cb43e51-e8f6-46c8-8888-82838baf9af0,HS3
813172e6-ce02-43df-959b-37c89722011a,HS4
599712ec-6e6e-4011-b360-bde70197f43f,HS4
2f251f9e-2c42-49fe-8190-2a8987ac05bd,HS3
0ea75797-8518-441f-9f02-c48868ad4682,HS4
80b97c77-d2b6-4984-936b-c3ebd5e909fc,HS3
be91868c-8a55-45bc-bf69-31f6e99c3179,HS2
cb938775-a061-420c-9e67-58da86e4bdd8,HS4
503f2c4c-ff73-41df-8a23-9d92d58e90dd,HS3
565940fc-650d-4618-81dd-b9cd6c854db9,HS3
2e0496a6-2ef8-4104-b59f-4d6eff93bb59,HS3
86521804-14db-4121-9876-8ac5b49dd8e0,HS4
d4d8c99e-fd97-4711-a8f9-e6ce799a9e93,HS3
b5ee1621-bd90-4491-995c-3dedc4bb0424,HS3
5243c159-eb78-4be8-9efe-a11400c111e5,HS2
2aa69024-f9a9-4710-99ab-24493de4dadb,HS3
7e0eea2a-64c1-4da4-9c74-f09412afcf47,HS2
644e6391-bfda-49f9-910b-889e2058a965,HS2
4985583c-1960-4f15-ab60-03b2dee12a6d,HS2
45289b55-8f9d-44e6-ab5b-447432efa535,HS3
d35e9ea7-0577-438e-b53f-a7924845ef3c,HS2
e5c5a129-babd-4c2e-81ab-467060cda1c0,HS2
c2806e60-dd86-47ee-8fc7-7b69a9e77fba,HS2
b341b006-a402-4c2c-8ee8-6e5ca88b6deb,HS4
df3107c7-54c4-4ff6-aab4-cf93ca043555,HS4
a17f1ac8-081a-4914-aa33-ada06a0b3e75,HS4
9831d025-f9ff-49be-8dcf-fedb7b07fd7e,HS4
be89850c-cc76-4fa4-99b2-90015242fca6,HS4
665e378b-b244-4254-8dff-e703d665015d,HS4
1c9e67be-5c6b-40de-a450-cf6a72012d41,HS4
2396d2b0-f4b2-40e8-b52d-84586e594a14,HS4
4265aa85-6f8d-4087-ac67-b3d7b5582080,RETAIL
0ba34310-dd3e-4e03-b93c-4fd7c9926e73,HS4
d4bebea1-8eea-4437-8f77-890ddf053042,HS4
4bac859a-9699-4885-b145-985300b92986,HS4
f091ea5d-ac1e-422c-892a-3104435d7561,HS4
6a92021d-d566-45a0-92a4-4fb514edad11,HS4
15f30e54-f50c-4b3f-9362-5c165fa13194,HS4
db719c96-58f2-44d7-a9b2-832753f874ad,HS4
84410129-595c-4622-9741-ccffd0b8c4ef,HS4
14c2d281-1f8f-4104-b7f7-57823eb7dbf6,HS4
ee2a34db-7203-490a-af8e-a9ce9175de64,HS4
7e0d47cc-3ad2-42cc-8f45-00a19890d361,HS4
72ff9f3c-e58a-4507-a1f3-3d1bb6f992f0,HS4
6968f680-f4ed-4dbc-b624-01d11dc4705b,HS4
7bd8b547-4d10-4731-ad3e-caa06746bdca,HS4
84d3a25f-e362-40f4-8599-76d74b31f44f,HS4
6d94fb4f-7da6-440c-95cc-43ed0a329f69,HS4
842b8e37-fe65-4eee-950e-f97639787205,HS4
8ac311cd-4816-4ab4-af03-581c68f0ab70,HS4
43c77ce1-f9e0-438d-8ef3-bd0ba050487f,HS4
0e5af3fe-a33d-4260-8b2e-5f4ba9d16005,HS4
ef6afea1-dc22-42ab-865e-4f769e795f39,HS4
ed936072-4b1a-49b0-8abc-bc13b976c3ff,RETAIL
338c3b28-615a-4d87-b748-eb32b0e53312,HS4
77d489f6-35b0-43d1-976e-4220904b7ef0,HS4
51e9a4b8-d700-4a47-b0b2-a3b93780a677,HS4
3bfc46e2-970f-4113-a689-678f7bf0949a,HS4
f2b1eb97-f4e9-4a87-9a36-4253ad458fa1,HS4
9a7bb45f-0270-4947-8b35-ff9ce0679bde,HS4
ba8f128a-b993-4873-85d4-b7aea25143cd,HS4
3ac63d87-302e-43d1-91eb-f36c2e576e1a,HS4
776dad33-7c37-49cc-a8a3-9bb638390253,HS4
741bcb83-5c72-417e-839d-e373ddcd977f,HS4
4e445ee6-8aa0-4e66-868e-1307ede3c89e,HS4
7700163e-4fca-45c5-85d2-0157d4f929db,HS4
6ef43f52-235b-4272-8282-0c399d848916,HS4
a97f8da2-9ae9-44b3-bea7-0702d9f3cf33,HS4
635cf358-88a7-4b6c-9b03-8e8a63dffe5e,HS4
3e4c5362-aa7c-4de6-81bd-d970fa96e653,PROF_MAN
0312f8db-732a-4687-8465-962b2fbca502,HS4
3a0d2a58-b261-4714-9646-7c6d2fd76300,HS4
dc7c5ee9-85e3-4653-bfbb-3d29dc58d177,HS4
f55116c3-e529-4071-99b5-a0e12478a2dc,HS1
419c67c4-79bb-492b-811c-e1159c575e21,HS2
979d521a-f6d6-4915-88fc-e4c3ddb3290c,HS3
c6709ae1-2322-4a97-8a84-efb7dccc33b8,HS2
2965c9b1-99fa-407d-9bf6-4bf97ac5b708,HS2
66812431-20b6-4d8d-b673-ada2ae7ee4b7,HS3
41fea1a4-a5d7-49a7-9143-4c42c6c19063,HS3
50b6187e-3536-4368-b7f5-17aa14983330,HS2
77ecbc76-f7af-4041-8484-f871f297a2b0,HS2
a73e86e8-f270-4523-bae3-0ee8aa4f4c03,HS4
0836d12f-c83f-4536-a608-61295b31d5f7,HS2
eb1af5b5-8f22-4b08-9e08-a26fa1cfaa4c,HS2
a4d0c0a7-c527-4e1c-983f-1749ddc387fe,HS2
551302ee-db80-4979-aa34-7d5e23fc6225,HS2
7c2a932c-8f53-458d-bb66-3d5943dd3b04,HS4
953407d6-c8d3-45e0-ae81-1b2e76af189e,HS4
47262509-39fb-465e-84a5-e5cae65a5abb,HS4
ea629f80-b489-4922-9675-15a94b1a6e03,HS3
eb32b58a-2e8f-472c-b8d4-a75333088ec3,HS4
a3365123-3d6d-4408-830c-1354bf5d9d0e,HS4
b05eff70-8671-48c0-bf10-60c7c6843ddb,HS4
683aa1e5-26f3-4c75-a44f-ab8e8d6521c2,HS3
dce88706-308a-40a3-99f4-833d4c0ba92f,HS4
deee081a-e89c-46bd-a4a0-8b932c7bc24b,HS3
632130a8-9659-433a-9269-442e448cc847,HS3
6b6b0ccc-1e71-4305-9f65-650182cef77d,HEALTH
bd5cc683-9b78-45e5-980a-c8d6ff2e8745,HS4
33d2c477-10b8-4cff-83af-854e0682b0f0,HS4
23d8b2a6-9328-4ab8-97a1-d47466570cd9,HS4
16747eb3-a246-4285-a2b3-85f378aca750,HS3
2c82f61a-04af-49e5-b7f0-b8a33069f0f6,HS3
213efff5-0c83-4152-9be2-102028dfdae6,HS3
0273c9fb-3a5b-41b8-ba63-60f4a1de2481,OTHER
77b02387-5f80-47b7-9305-8e0f7e8ca6be,OTHER
6d4eda6e-163d-43d1-bf97-e5368a97242f,HS4
c0208ea2-9b51-4333-a20c-edb868e83eb7,HS3
29d5f790-a8ef-49ce-a367-41a4888a9c2d,HS3
8c7bfa25-36a3-4276-b399-70d10bac840c,HS4
e2e49492-a005-4ff5-8d36-0c23e9d44274,HS2
7ab8ace7-89a2-475c-9e29-83aed82230b5,HS4
712e24d9-efc0-4e81-867a-18c73b617322,HS3
50cf17ad-f7a1-4dd7-9750-9dec503d1bb6,HS3
6437d244-51c7-4ba4-9ac0-828401fdfb0b,HS3
655dca84-7888-4efd-805d-f42c51378aa9,HS4
1c049e60-01f4-4d30-b6d9-7706c78c1951,HS4
72619690-887d-4ab8-9fdc-dab9d40e2a54,HS3
58edd48d-3f4e-4304-828f-8496a0c1de49,HS3
34e79095-8245-406a-bd0b-167d5cd81e94,HS3
9510b8c0-5deb-41b6-bc18-f93926441b55,HS3
9def58a5-8124-4d9c-bab7-7686d3808634,HS3
80a0844c-d364-44c8-a196-fc45f38bc378,HS4
d29cafe8-9cc9-4588-943f-33865566b9c4,HS3
23f7750e-866f-4983-9b9d-c6b396af9110,HS1
6a93b44a-8300-4e47-9ccc-af841bdc4554,HS4
b9173fbf-1428-41df-803e-b43003df8e7d,HS3
cc85bc31-1469-4e30-b577-ec8df3a7f2c1,HS2
22c9686a-7fd7-4f60-8a45-75b3c7c8f624,HS2
a49bb746-f4a2-4ec5-8097-959c2c773f9a,HS2
a6586e96-4d8a-4f0b-9e48-b680f74acc4d,HS2
0f8c3c33-d5d3-48ed-9aa6-1e4ff89b1078,HS2
371ef877-fdf6-47ee-99db-3f8a41bcab61,HS2
497a47f7-1f5e-4ea3-b2c7-24f0074a0f61,HS2
f90bf58d-9289-41fd-bfdf-533e97f9f96f,HS2
a78589e0-3a6b-44d6-b047-a632235b5b1e,HS2
0af24a19-ee80-4838-b5cf-55fcba9a3c3c,HS2
cd589286-d6c2-4921-8ea6-4799d5d786a9,HS2
b583b2d5-0627-4a8d-9130-8dd8d1ea1381,HS2
6d2d4b40-7bfb-4df2-8650-56d9ff92e3c3,HS2
d9285357-11b1-4a6d-bff8-8b6597fc1e49,HS2
68e138ef-aa13-4b2c-b385-0030e97120db,HS2
2d22b312-2977-46e5-8148-5b614a419fee,HS3
f9086da2-ef66-4c54-92a2-64f866784e2e,HS4
2fe35a24-0e4b-42f4-bc84-5387ccf017b3,HS4
a890a25f-30f6-47c7-ae33-1205ba122cdd,HS4
9f0b0b85-2e9f-4734-9633-b38fb421c320,TRANS
20a09ac0-91a5-45b5-b88f-2ba8c3a7ffc0,HS4
10b422ae-be1a-4f8d-88fb-3377e8e42413,TRANS
c03d777a-0e1d-432c-956c-051c85647cf5,TRANS
cfcfa9d9-1033-4735-8f84-1819153a9a0c,HS4
fffe95bf-5688-4c29-8e23-e725ede4bf29,TRANS
5c66471b-d9aa-4ebf-abd7-b9e65d2bc732,HS3
7a9102cc-9b25-48ca-aa9f-6378e62c8062,TRANS
793b2066-5662-47f0-984d-50b86c2ee5bc,HS4
7cf45bf4-e0df-4e90-9b1d-e774d503dc3e,HS4
7f75d365-21de-463d-8b1d-771a4aa6661b,HS4
85f2a17f-0bdb-419a-ae04-229aea03741d,HS3
98cafde3-1b77-457f-a7a8-7a7d616200f4,HS4
17dfcee7-9d62-4ac6-9edb-b0d434409518,HS4
7ece4ee1-7846-4cf8-ad53-b8039bdd6edf,TRANS
8f7ac37d-7c22-4a20-a113-b84a0813130b,HS4
69a3854d-dc25-41cf-827b-5e5c3fb89039,HS3
57b1a291-25bd-42d9-bc8f-adb2ccb8f82d,HS4
772afae8-af27-401e-9038-b2369fa8afe6,TRANS
eea01f2e-ae92-40c2-ae77-6d5b4b4b1569,TRANS
4ea33b11-2c66-4289-b49e-5a9429ef2430,HS4
edea65fd-638b-4904-9ab8-bf38a43b6681,TRANS
3882178d-7cb3-43dd-8aed-94e1105f8a82,HS3
bfcceea9-289d-4f73-966d-f313bcd38caf,HS4
870abdb8-9ff7-49a0-adda-f30c96dcd11f,TRANS
cbd5fbd6-4a26-4140-a2ed-403fdcf7de80,TRANS
2ba295ea-5283-451c-9032-cdf4c2e253ef,HS3
f57a4192-4ce8-40dc-a5a0-6a7770086ff3,TRANS
45bbfa50-6e08-4e28-a4b1-7c17928ce05a,HS4
b3255d24-b0e1-49cf-9902-79f68da95891,TRANS
a35ca073-70b6-43cd-8335-9b238f90410b,HS4
a737db92-6840-48db-8818-84d78280dd32,FINANCE
7b9ae82e-1f2e-4c23-8999-f7c2eba2e1e8,OTHER
b1c49334-e089-4c0d-8279-c9aa8ef0bc7a,HS4
e5a3d054-6f08-4ba8-bcf7-eb0aa704daab,HS4
b57ff323-effe-46a5-b482-28f18504bd1f,TRANS
ecb52ab9-0151-444a-b356-96adca778387,TRANS
af0d9a6d-ee43-4107-b46b-00b5d0515448,HS4
5918d535-5efc-48f3-b4a0-692333466f31,HS4
640aaa64-0769-4615-8c8c-383429611958,HS4
5f13a2f4-f166-4080-bade-cad021c2021a,HS4
d36c6e16-fc69-4282-925f-a848b7acdf3a,HS1
1d940cfc-197d-4bf5-8a5a-9d06749b5205,HS3
f8a4365c-55f2-4aeb-8475-9e43da5735d3,HS3
ae87a6b8-fa27-40b6-a9c0-4f4ac8e3b257,HS2
987adef9-8512-42e4-a8c6-57654876fc0f,HS2
43a9d54c-f584-42a8-9498-fb990da49025,HS3
79b46eff-a152-4224-80c3-c5fbdf9d1d22,HS3
be111aca-e288-44d0-863f-f9f505d7b23c,HS2
95ffb86a-ab28-4fdf-9617-bf1f0d3eb6f3,HS2
9aad47f9-3dfa-4a33-b38a-490a57438dec,HS2
8989a138-0abd-4c99-bf44-65ee564d48ce,HS3
0055f87f-6b00-4452-94cf-ac0c38c9177b,HS1
48452227-c70f-4955-860b-af819aa1d259,HS3
949f5378-cffd-4e99-bf8e-ea85c2e6bbdc,HS1
56ccb9e7-eb55-4192-9a17-f6e0d2e32f87,HS2
b2d9df1d-85f9-4bd8-92c5-0068d3e78229,HS3
3d7c24b2-4dac-4e83-aea5-8aacb34fe000,HS4
80e5a08c-a3ea-4da6-ac8d-fea7e396eb38,HS3
5e35a1cb-7e52-494c-a406-ac123a141ec5,HS3
7f20c272-7e52-4147-a5f2-9a8b2526422b,HS3
fae929e0-2bcd-4a73-8077-8bdc47c20985,HS3
bd7f76e3-2fe7-4d4e-80fe-3ba5a06db19a,HS1
7106ed28-d2ea-4acc-976f-eb5990579d46,HS2
966ee9b1-a0f9-4171-9a73-0d8c2769576d,HS1
d5d6d4c9-a015-4fe9-b8f0-3d28032f9437,HS3
e5f3ba43-71bd-46be-867d-8571ce6234dc,HS2
28e463bf-9a2f-44b3-b497-afe34a5bee10,HS2
14c187aa-54a2-485d-81d6-559a7b0a5745,HS2
a4726a93-bcff-4f2c-b3d5-a834d1aff83b,HS3
8442c95a-ed08-46e7-8a02-491979eed3f8,HS2
5b5de965-f249-4c16-8761-7d3e5cd07b8d,UTIL_CONS
160cef83-05ef-4a33-86ac-b09a9854a113,HS2
977b5961-4b32-414f-b3ef-41491cb2ef13,HS2
389c21f2-6483-4220-ac08-99f0ed8eb753,REALE
d8c4b472-4ef3-4f1a-9180-7f64da422428,HS2
2560d871-95a3-4ab5-8b81-adab5c415c6e,TRANS
f8cdbf26-5d29-438f-b896-7dc49880e242,HS1
3c35662b-5272-4ef8-b665-4f28c7f2cd1d,HS2
7973aa31-fe88-4408-9e5d-729cc78e46e7,TRANS
415bb0f7-492a-442c-aed1-5577b76b2452,TRANS
c3877368-5f57-46b1-8c89-3b694c618354,UTIL_CONS
da142527-c7b7-4dfb-83b7-44f9b46aefef,HS3
18541deb-1bbb-4358-9892-920569c3640f,HS3
a0f5e5a9-fafa-4bdf-bb69-cb89cc8651fd,OTHER
610a6e19-c45a-42b3-acf6-09175ce2fa01,HS1
513f6929-2fbc-4a90-aecf-f9d2b4d7a87f,HS1
1acda890-ba02-46b6-bb2d-c297609ed6f6,HS1
7ccf8ca7-01e0-48f3-808d-f6c5a8d6c361,TRANS
a7f35691-227d-4202-bf68-679eb71c0879,HS3
d00a42cc-a688-4e89-9e37-2706cae3473d,TRANS
cbde94d8-864b-4d94-ab5e-71e0baa430e3,HS2
85136dab-5ffa-4234-819d-cb0d285453f0,HS1
ee9c2467-597a-4f9b-875c-e8224042de3d,TRANS
95839374-f9bd-4251-aa50-1bbf4e20f1ce,HS1
294a31f9-f76c-44ec-9f55-f3dcd308d22c,HS2
108a89ef-176c-494a-80df-2d3cd526e8de,TRANS
16a31e5c-c3c8-4391-a8b7-d8c5f629deda,TRANS
345c1496-b16a-4e25-9613-e02d5afcf1dc,HS2
e821d26a-510c-4745-ac4e-a32faa87d362,MANU
8338f56a-9e7f-4eef-8ee5-bdacbf9632c8,HS2
ea9cb35b-764a-4b92-94f8-42ac8de259ab,TRANS
faf15976-4858-4ebc-a464-e4ff81c6aba3,TRANS
5da82754-2d40-43ad-8454-1755f4a78ca8,HS1
12cfc66f-f98f-4f56-971b-b79be356b043,HS2
0ae661af-0ecd-4977-82b7-e1b61e85291f,HS1
8f3aa088-8203-425a-a739-b77b8264434f,OTHER
81afa990-86f8-4b2c-a8a8-f3ca736b9357,HS2
d162086f-9396-4c35-afee-8ad41f04ffa1,HS2
a8d4e0f1-0a27-4ecf-b420-3b609d60be62,HS3
9e743f7d-9298-4438-9924-44501ebb396f,HS2
5c23874b-27b1-42f2-9db9-c2185805d995,HS3
3e6eb2d9-652a-4e02-9412-64397d7ea9a6,HS1
