guid,appr_bldg
c93832e1-c72c-4fdc-bb99-b925b4e77efc,0.35734695
6cae1cec-3702-40f9-bccf-26fa92816c81,0.40076959
12118c21-013e-420f-8333-333f0c05a0d6,0.78147274
629dada4-86f4-44a6-bfb4-bddfd4bc18f1,0.62716419
06c91830-976c-455f-a111-7aad2da86a98,0.36334062
a5970663-9cfb-4bb6-9924-2139393718f7,0.44036907
8ae872b5-29ac-427b-a1ff-d0708a84216b,0.6396749
8e58bedf-36d4-4ce9-ab8f-8d9bd2ad84f5,0.3482565
f0245627-2462-47c7-bec3-24d8c22e0cdc,0.60448295
cf5d11a1-906d-4396-b68a-421b280d3647,0.37296298
590eaeea-ddc2-49ff-bc95-28d96c5ced48,0.47633004
895398a7-539e-4301-b4b7-6920ead2ca75,0.4659541
de203105-912c-4fe5-a03e-6d78e5e35edd,0.22523977
2bc66885-a85e-40a1-9251-980d00b6cdce,0.31759262
9a6b259e-bed9-497e-8689-70d32e609b2c,0.35066298
bac7a552-316f-4430-bdc3-04ab6ff7990d,0.39973316
896415bf-aef0-419b-acf2-4d544606c6fb,0.35962722
c92730d2-0079-410a-9b0a-770cc1f998a3,0.36036077
8dae3077-daf8-4b1c-adcb-75d0675d6d27,0.16480143
3864eb0d-2189-446e-95ba-52117232e6b2,0.39563379
eb3f6c87-55f1-463f-b5ab-6fee738d40b0,0.48709279
b8ad97df-7dbb-4a3b-91b1-442814954d1a,0.39391321
27f5f6d0-f8a6-4ab9-a723-fc4e82be7ec3,0.43633008
6bfd154e-772e-4402-b971-5f67da10159f,0.31510919
377f69ef-a694-4478-83d2-6bbe614407fc,0.32811406
6bdc6f89-328d-4d46-811a-62384daa65e2,0.26101372
8c364a5c-a58a-4849-bb59-5e26abff9378,0.28135845
4086937b-7fb0-4360-9c4d-cdbe5cd57ee2,0.13536687
b52b7eac-27db-4584-b73a-cc8f74a5f32e,0.14548977
21c5f442-d58d-4d22-b819-71df04b3d48a,0.10649545
3e312d19-2cca-4e63-9276-f07a0a1baa33,0.12633754
c846099e-7598-4a98-b35a-2e0f465a9e7d,0.1021392
39af4f2f-4eed-4a58-83cf-1c9d6370134f,0.24814825
e3a0e3e7-b565-4eac-871c-b70971b175a5,0.11725862
56d03c37-fa9f-4894-ab32-0820ac58ea27,0.13394268
ce2b2952-5592-4a86-a8ef-13711148b98c,0.12756459
5d4fb208-b18b-417f-a9d5-145ce7b4ebbe,0.14401923
afb74b94-0be6-44f8-98b3-a3e0fd755e8f,0.13253506
98c29eff-744c-4a8a-9b14-458173f47faf,0.15074562
272f6206-7372-45f3-8950-15d659c383db,0.14995691
69a58c4c-f068-4b62-87dc-19118bc1241a,0.11202815
ef741578-a5de-4c66-b26b-6b811ed02ab4,0.13436994
a0ecc627-8c47-4b64-adb4-0c0f28bc12f6,0.12301622
b7ed45b1-9495-4863-a617-02652cb66bc3,0.15201014
1b8474f9-958a-4e59-b864-72ea27b85aaf,0.14821644
76fc0f95-50eb-43bc-a8b0-f8939fddf62e,0.12354084
d03f3e1a-d455-4608-9379-d74a9a6edab3,0.20618638
90b6d362-84c7-48fd-8cd4-1a96df97009f,0.14338796
264084f4-1228-4551-a254-e59499011e67,0.12317162
ada41485-2770-4bf1-98d7-5bb6a1435141,0.14545441
48677e94-54e0-4500-97cd-67e3cef83aee,0.10515667
da981bf1-eb54-41f7-84ed-2924133833ec,0.11703664
c65eab2d-dd6c-4b88-84e3-fa91cd058af1,0.12908578
867e3805-f16c-4607-9eef-5cce40271733,0.10684305
c6b15784-561c-47ee-a6d3-8a599b3cf1ca,0.099395581
d161dac0-b38e-489d-bb27-320cdfc23245,0.10590352
ca826549-4bf1-4604-9e3e-e7b3c449877b,0.14403501
88743286-9673-4bf9-ae41-0c6b81703229,0.11603572
3c06db9e-3d96-46cb-80f2-e4124da4c3fe,0.10373226
f31cf96d-5dd0-4c8f-b0b3-5c4b2a343157,0.1468482
8b82b537-3916-4fb3-aacc-0c7f832bc64b,0.12125862
b2e6148e-ac56-41c3-9d01-df659ab721d8,0.13932113
0c50bf58-9621-49af-8ab9-0431f1d258a9,0.11552687
99667d53-bf0d-4535-944c-27f76df18237,0.10913818
5b9e1e12-e19f-4cf2-bbac-7a27698ec9a5,0.16986576
f3f8833c-68b2-47a8-9d39-1c1af32cbb05,0.16125277
79035493-dead-4216-a0bd-d3b210bcddfc,0.18576615
7e18cbb1-8c78-4d5f-b5b1-fbc72068e7ed,0.10027824
41a845db-461f-4cd7-940c-e4d086159e3d,0.096648216
b91cd083-c924-49c1-b09c-b7a764f1ea65,0.092828937
915b22af-556e-4899-b09f-aaea81ae6f95,0.1199313
a046f91c-1023-4b73-aa39-95b30f23f84b,0.2003918
56cc4681-7f78-4a9c-a0d3-bb18a7e55dd4,0.25922462
e9967262-0cb6-4038-a96c-8f153c624cd5,0.095743909
5e7d3bb4-adfc-4f79-803d-87446ca1f7ef,0.10064805
4cc8ff0a-6174-497b-9603-0e126892dc5f,0.21418433
b181ff17-58bd-496c-967b-1ddbbcf0bc70,0.1522301
14335ff2-2318-4a86-bfcc-696a3f8c9cd0,0.08729054
87eba4b7-8a22-4a03-919c-2abab9ab19fd,0.21407436
0556279f-8238-4e9f-98a1-bb4b832d22e6,0.11351095
334db0f3-d371-45b7-a099-3a028f611c2d,0.19584849
5c8be802-981b-4be8-8c97-0a8de98fdfe4,0.19377589
d65d8155-95e5-4b27-8fd3-83b661ebaa1c,0.10039001
6ed51fab-dd4b-4fbc-9b35-50fb3ebc136a,0.3107115
fba148f8-033b-4f96-93c7-65bc20561149,0.39519191
686aad2f-3a0d-4e09-9bc5-0312bc0e0452,0.217425
96e48cb4-8156-48dc-91b1-542ecd14f236,0.28241655
67345e83-99f3-4856-be82-82a581bf3cfb,0.4959338
e6cfd04c-cd27-4cd7-bf0f-4f0e3b21f8d8,0.3475346
4505590f-4674-4ba8-962f-286604bf6e60,0.21797477
1171b97c-a43c-4da1-af74-31a538242292,0.35798842
6a79fc37-c7db-4d66-998c-769fff66dd11,0.22924253
34bd1eee-403c-4f78-8a7a-879a501d55b2,0.43764487
ba3fbbba-2ec8-4675-8556-7758fbb0c8ac,0.25895289
e37fd340-a4c6-4bed-b6d6-984988bf27f2,0.28592101
49114a42-65a2-461a-b348-d3648118e158,0.43174243
ace4647a-0e72-4b12-b075-20de2ab26f76,0.18037565
a53d739a-9706-4046-8a4b-a292d3887767,0.21581493
738242ab-4fe0-4342-b01c-068facb0443d,0.16242558
61b9bc4e-4ccd-4bb6-bb30-5ab4ab9b51dd,0.14045256
c3905601-10ea-4d87-83fa-29ac34091985,0.15708704
930328cb-41dd-4983-8030-c9466edfc379,0.14542575
99e276b6-4b9a-43b0-8349-443bb51240a9,0.14542575
4a6a1648-590e-4852-a55c-b7792f757405,0.16014454
a0ddddcb-5383-4146-80af-4f16b7c627c8,0.28976715
f3e2f63e-9c84-4830-bf73-b2f9a6c63421,0.16541068
9371df6d-26e5-4da4-8222-9066fd9ff68b,0.11560268
66dfa051-b83e-4763-87d8-e34086f8659d,0.32165304
ea0245e8-1375-4d35-b5a1-ef9bc2217379,0.13266426
dd8cbea8-a977-4834-922a-c4e5e69009a1,0.13931973
94f55e1c-9e3f-4c26-934b-c32d3d9738dc,0.38960451
9eaaedbe-6386-473e-8258-7ef2036b52a9,0.17587899
0d83c116-1d76-4bbc-8e15-fefcc36d8bca,0.15864488
4e3a8996-2d4f-4b74-9de8-f678ba1ac50c,0.14713706
080a2c6f-21f2-4da6-89af-0f0bff019dcc,0.13829945
33513b0a-9bab-42bd-9626-036c4d67337e,0.13085684
59788440-96df-48f8-918f-742aa7d816aa,0.17435808
b75e9e90-6467-4906-9edd-9f9949896ec0,0.13471632
f3939f43-4bfc-4819-80b9-dbb86f91d05f,0.11539149
06c408c9-d883-45f8-9486-239eff044e57,0.22341645
f32c83fc-e999-4beb-a746-feb3429b0610,0.14934754
d1898a8c-1b90-4779-b3b3-d740ce7528ca,0.10704868
047be2f1-addb-4474-820b-b78d5266c912,0.10362836
ad0d739c-16b3-4c2a-82e1-dad4bac1ca22,0.10542502
7349d910-f0a4-4615-bbf3-342d3ced576d,0.16854851
2ddf753c-0967-48ee-91a2-4be4b17435ce,0.084632486
5446e974-74be-4908-b1ff-14f3d2952eae,0.098852888
c01898c4-a9a8-420a-9928-8fe8baecad3f,0.11505987
c72a756a-1bb4-41a8-9bae-f0250d35c3fb,0.10590352
56665f2f-4165-4a65-8473-60322b72faf6,0.12601721
c3e57e50-1500-49de-8a0a-cc876b4cf43c,0.14244418
16aaf4dc-48e0-47ac-bd48-f462a0e8af18,0.12093111
42e4d443-2234-4e48-ae36-306be80b1b44,0.14361981
aadcf719-b2c9-47cd-89a3-860e951205be,0.12683265
c8635ed7-7ed0-4958-a4d3-685709e43de1,0.14631593
58e4220e-78fc-43bc-953d-5315bb5d03a5,0.12118573
3678d96e-d3dd-478c-93a6-068e6b699920,0.076391757
fa51f27e-19fb-442f-b690-1eb5bf67b4a7,0.17359874
06482bdc-8346-4b56-96a9-2a518f9449cd,0.14335424
0988bf4a-0a34-4d90-bf43-800a441e22bf,0.18807387
560da584-ad04-4f9f-99a0-591786912deb,0.11734813
0a5b6827-91c4-46ac-9d65-7e40ebdc06c8,0.1552075
87d55441-311a-4477-bdc1-0720aea71b5a,0.20434076
69ffb722-f6c1-4f73-a512-10e3ad355c3f,0.12175332
7930be68-c697-464f-9d83-b220e42cc188,0.14368616
93c31342-f2c5-4560-a0cd-c0b4d971dec4,0.21335009
ec1a0aa3-9dd2-45f2-94e9-11ef89a5c98b,0.12601721
850ea2db-67a4-471f-aade-0fa8c2c5c71e,0.14181624
9ef5709b-b29f-4ccd-a6eb-8036fc2bf9ac,0.10076901
49df6cc9-9a98-4eb8-a609-a7eeeb182653,0.1370174
5a85842c-b885-49c0-a612-b09c17aa3a5e,0.12979341
f55d1fdd-b047-4872-a0af-1dd1d31ea208,0.17025746
f9280e02-d79e-4d40-ad3c-7709c7dfd97e,0.10526422
3f39ee5b-f06f-45da-a3ea-4ecf5af68ed5,0.20896153
750d07bf-57e0-4567-a4f4-cc0cdf5d1cb7,0.14538403
da1d43c9-5c4c-4be4-bee3-39dfd61b0163,0.14302091
84a04fe4-4c29-4534-b4c0-d9f4668cc324,0.072541788
814da12b-42a0-4f78-b4cc-d7ed5528e9ad,0.10684305
037eeec4-1dd4-4030-a521-618f3d48e1a3,0.6305927
434b3756-024f-44a1-b1fa-f7af4358dfb0,0.17908895
ed87812c-31aa-48e0-9731-97514a2ffb4d,0.18862368
53d07fb2-4254-44fc-8cf7-f0e74dd1f996,0.11958084
62bce22b-7d09-408d-b7f0-55879ac43a23,0.1372904
4f499999-9ed7-4626-8d04-12696a52c29c,0.12564883
6148cb08-fcf7-4115-b7f5-7ad0b28d6ad3,0.28661531
2bb2eb49-6bce-4a70-9f0a-5ae229359fef,0.15403081
5d2b4e8d-17f2-4da5-8930-00620bf98789,0.16296485
0c070482-2bf7-4b70-8fb2-7d67365b9cdc,0.16943547
7a3d9663-22d3-430b-bbc0-7ebbec52577e,0.13421701
4e70fc0b-0397-445e-ad79-f3267ba11e81,0.1729341
6dcbe918-2783-406e-bc7e-27444ec417e8,0.10745645
a3f799dc-b1a6-4dd0-9f1c-412fe7abc824,0.15015493
60e018c5-53b9-4164-b7a8-65b027cb4472,0.21398394
7bbfd67f-490e-4e94-80d6-fbf4a011f7c7,0.10322787
4af0171c-3f65-41d0-936a-2498d32a9777,0.16943547
f481376b-a9f1-4b94-b289-f096ccffad50,0.1531643
7926ba6a-ea71-4511-81c7-5325495816f9,0.10417572
19750c6b-09eb-4a23-bfa1-de8be0003e9d,0.15360685
a120f58f-4812-4fbd-b97d-370be19b964d,0.14028493
0aebd01e-783d-4005-971b-759fee7c8da1,0.12015573
673f635d-1a7e-4f89-9aec-8f1a06b7ce2a,0.10851324
6547a5e9-55db-4855-9bba-96d88e8e6931,0.12760602
35d74233-3c4d-43f1-b298-cd44d9cccb5b,0.13155515
b9ab8403-5b89-4d6c-bbbb-d224e7e90cc5,0.15048373
5304658e-4231-40c2-8f68-22a49b87de43,0.15366058
0b016cf4-68c9-4f9f-b36e-dbf68c6e9cae,0.10311498
e6f7fee3-68af-4567-8aa8-f63eed1b9012,0.15869837
747fed0a-4119-4939-b723-8a5d10c0977f,0.1684432
4ea88a66-0c7a-43ea-8e5e-f14b600e4f02,0.14244418
4a6f4f6d-94e0-4b61-ab4e-e28543aa9670,0.13076314
c7d1a23d-c242-4170-94d9-539873fc2ba5,0.094061106
d1f146d8-3d77-4796-88fd-586a702e8c04,0.2103855
fbfca5b3-335d-4b49-b4e3-6a33c70303c9,0.19861718
34807187-8c42-4a13-91d2-c7d67208d3fa,0.17409091
9ad13047-bbe6-466b-b6b8-2ded33fe197d,0.1119417
811edfb8-7477-46ea-b2e5-d5dccdff2889,0.21142267
abfe022b-5aed-4365-bf77-5ba25e309bb1,0.21540271
ae017b8a-6aed-4de1-9efb-13069959b66e,0.16141897
0441846a-4af5-400d-bcbf-dbfc184d068f,0.21260658
a329255c-025d-4d91-b9f7-1405b9da0238,0.14352132
e97bd76a-c55f-4d74-a8e9-f7b923c516e5,0.13054933
72c91eeb-7c65-45ee-9934-6511fb6e15b0,0.26738748
a5d6980d-5a8e-4e39-8893-7ea310c2ec5d,0.19598858
4e44008c-6690-4b23-ac3c-77de89e50437,1.0316468
0e3b765e-3997-4570-b7ca-8a60dceb4fcf,0.43036181
cf0fed36-11ff-41a3-aebd-654900612576,0.10525602
0d8eddee-7d4c-477f-842a-a8c7e7e98416,0.18630588
8a9386ce-84dc-4d6b-a8c5-48bd9bacf131,0.23048928
31c803eb-1735-493d-a1e7-9cc7db8759f2,0.12439644
87829c2b-9f85-44df-9efb-f669e57752ae,1.0893574
ce1c1686-45f1-4493-9043-1fa08bf1ce80,0.29130194
167359bd-4665-47d8-b914-3810c73d607b,0.16948083
97752ccb-6ac1-443e-a2a7-0fcaf6ab1c2a,0.25197527
09f3f0b0-475f-40d5-81fd-3c77aa03baf2,0.091335274
16e934e5-07a5-448f-810f-efded4984d0a,0.13496839
d071a790-efbb-482c-9a67-61e084dddb37,0.36914697
304b40f6-8c98-4b9f-a777-8d93c710d506,0.18397276
2d268311-57fc-4b1e-910a-be86d44da010,0.19944662
738ac3fe-51e0-4318-a234-bddcc6981205,0.24111024
50fc59a0-1a58-49fc-83a1-2175e6974bda,0.37723672
8e1d893c-caf2-4deb-9dc7-2282d59e3e38,0.1080453
be1d42bf-ddf4-4561-9561-0cdb40b49d50,0.15243992
c3caaee0-73fb-4d36-b7c4-520532c42efc,0.16177452
d450fed1-0566-4b56-9284-a3267ccda587,0.12713274
5ec7d48f-1918-4f83-a01c-2d7934df9394,0.20030279
720c5b3b-05c0-4aab-91fc-644caf070f92,0.16458026
2afab23a-1a51-4c89-ab74-6252392ba6e7,0.11719574
1d8d901a-012a-49d6-8574-4b27dd78b82d,0.10933056
1fce23a1-c993-48c3-972c-5ac6300acc7e,0.10144591
ca4d1004-94ce-4b36-8273-c0de0813d289,0.11283346
5718ea3b-6e54-4d92-b96a-870403e00e9d,0.29972255
b0f4a83d-19f7-4b23-bee4-98a78218f33c,0.12351821
c372276a-83da-40ba-aa09-17e9ce53e4db,0.21764824
25c3ddc5-9577-49e0-b5b6-2f8799eff84a,0.13276848
24f7fc7c-0096-4e2b-8769-ccec82b9b457,0.095785879
b8f4f394-01a0-4b73-b315-1d57f163bd6b,1.210024
8b277d54-061e-4f64-81bb-527c52bdea41,0.20614745
6fd4aba5-ddb0-40d2-bfa3-f8e16bcc6f18,0.14534312
6bbd61a5-9863-44f1-9bf1-a3cdd54545b4,0.18954468
6e1169cd-09c4-469a-abb3-96a3b07cfe89,0.17656718
6f231825-c723-4419-9375-fa3532d795eb,0.2032235
e38f59c3-f95e-47f7-a05f-8678e85a7a84,0.10506782
9763a8fd-da93-4d4f-b050-cfaf84bca912,0.15443994
132ab6d1-19ba-43b0-a9d5-d766ecd15d1d,0.11128643
e83f5f6e-1701-4bb0-a052-752eb30a8a71,0.10162261
a649e277-da64-4bcc-bff4-1253ea854e1c,0.16893278
c7ccdef1-5907-4f33-b9cb-bfdde14c4dcf,0.21422811
f98282b1-98bf-40bc-ba0d-edd43c737320,0.26722747
b7bb22d0-a3a3-4590-9ef1-c793fa245434,0.15358423
c1bf073a-b9aa-4e54-9514-2db71abdbf5b,0.12576059
957515aa-cc42-4f7e-aa5d-dece88d55cd0,0.16403739
339f5590-8933-4578-9485-66cedefe1861,0.19109157
221d6554-7920-401d-b8a7-0a79f625860f,0.17230161
9c00c174-1bd3-4705-99e4-726351acd3ee,0.20256048
b229960b-3acb-4810-a5dc-13858be23078,0.1960908
da9ef451-ae77-49fd-be22-c22f8d2da2e6,0.19140209
b66c1289-a907-40c5-8b42-53e6494e1ab6,0.18920964
a120e6dd-83f5-4a68-955e-3b472f58bfed,0.1845291
e280b435-3ff7-43c7-a7fe-d82afafc4bd8,0.21089533
2646510d-5a3b-4c09-9890-c3f1a11c1c29,0.31517059
290d12d1-9226-4f92-9b73-70e8879893f6,0.1330974
5b51b75c-b80c-4548-8849-be1758ff8a6e,0.12602255
c03caf29-72a1-43f9-82e5-7e4b75fe2101,0.18894199
16965b70-5a89-4bf0-90b8-d9940effbdda,0.16859886
c000a342-0d6d-470c-b092-880c28bc6429,0.11417768
fdbe775e-7c7d-478b-b6e7-d9f09f202b25,0.25490505
71de5061-cc8e-4acd-9163-7b195d68095f,0.45969605
26555461-327d-4e29-b2ed-b8c7360d6223,1.0371635
92907efc-2a3b-483c-9799-f0e2c9efb108,0.11325879
350cc436-4685-4ce6-975d-2afb3fbf1fca,0.4190127
97c69897-a1f1-4d4d-b2ef-703ca933691d,0.31950226
b91bfdfb-a95e-4699-a6c9-d43b8567a44a,1.6134715
369dc435-387b-4eaf-a8cb-fc4bf5f52d81,0.29248428
a0f4020a-535c-42c6-b4f5-833a109827ea,0.13851197
aecc6463-767c-4000-a48e-151929d615ed,0.11560268
7b08c4dc-47e5-4ffd-82ba-7a9f33b9bb72,0.13219714
58c94c17-2c99-4ae6-90e2-72ce351a49d6,0.11719469
0c5cd56f-9c3d-4d90-8994-6876218a4391,0.12919548
e44d88d1-84d9-437b-a8ab-88a6ea840186,0.16114059
ed9178d8-ce66-4847-84ca-41b3778b91b0,0.19920853
37beef5e-fa67-43c2-80c0-fd3ab740660f,0.14807437
f5f4d812-0d0e-46f4-b48f-04a8ace35d70,0.1379701
e5340b5d-4930-4a6a-a2ea-2d7eb7f9e9a2,0.18807387
1ae9989b-971a-472e-8549-f9e784226b91,0.1370568
af991ca0-0d7d-4775-b9f6-a3caaf88e857,0.13308483
d2c5db90-b565-4917-951c-2ca6dbc969cb,0.15556908
c469a73d-dd1e-449c-8e84-3e411041e639,0.21143918
3f37e479-6aec-4eb0-8397-b92f89dcd3dc,0.16228537
ca36b9a9-a8c7-4053-b5f7-abadb4d57b82,0.13378592
9bc0ce47-52f6-463c-b0cf-2608071054dd,0.1987223
d3ffccb0-dfd5-4bbe-be66-cfbbd279566a,0.19055308
e8046504-0674-4496-a667-81f221fea0d1,0.13968916
993438ad-da46-4157-a577-45d00f333178,0.13993442
d6a7d30e-7299-4b04-9786-32277fc6c552,0.11867417
dac86003-0886-4f52-9db7-aad284d7e51e,0.18596348
4da52dc8-a104-4f02-89a9-3d3c33255b48,0.10725903
8d25dfd1-99b5-4be8-9f01-5e61d2eaa353,0.11725862
bc72242f-71d8-41a5-bb2f-7f4d85b36cdb,0.13392994
b0f75aa9-8946-4b59-b0cf-2934819ffc83,0.12945122
80a779e1-d2a2-4bf7-895f-29a70a7eb26d,0.11241483
ca505b89-0b05-44dc-a101-47baf0d0b86d,0.13117577
00445e15-6574-4184-83ba-364c46d18fc5,0.19025895
20aed250-b479-41d2-a0c7-108e434a1cb8,0.11086503
246f4a27-9453-4eb8-8b7c-c307f076c887,0.12953587
425e8b67-c08b-4281-8061-8419e60d1d64,0.17160627
b764dd2f-cee9-4e09-abdc-6388eaa51934,0.14650215
4b64a40a-ebc8-463d-8747-b7c3a37d87d2,0.1246416
bc366d9e-d12a-4bcb-bf1d-42ee0ff9dfdc,0.099044472
eae0a51f-695d-41d1-a9af-2bda4bb14519,0.13038532
ac2b68d4-5e00-4267-a7ca-95d150ebd552,0.13478731
8e729b5f-0791-4062-b7ff-e37b144626b0,0.15497036
cb10e281-2f9a-43a1-8938-b09ac51c5ad0,0.18353729
cbd3a177-bb2f-4ba3-8fa3-a6bd9963f37f,0.17414989
f94b16a0-1384-4c32-886d-b3fa6c879f6d,0.37074405
b13da420-8747-4f29-88cb-ea0ec9dd7ad5,0.14555758
fbf301be-d0b5-4efe-9867-955be1ae4778,0.17914674
663d7636-7897-48ca-8f6f-289952b39481,0.14481857
5a8733e5-fc85-4b75-ba8e-f936030de614,0.18726568
0c4421b8-30bf-4011-9509-0e3652396d9c,0.19928844
0c6b5a03-166c-4156-bbde-ee9b0f576da3,0.16332319
a1c0ff6b-f352-4052-98c8-639aded23e2c,0.30938143
78cf9d30-383a-4fd4-82f2-fd5a98eb57ba,0.25046566
b53f9352-5aea-4d84-906d-6d9085e9864c,0.38573036
704593ea-9718-4ca2-8cc5-3a6b3aa1e2c4,0.15606172
887a8680-5a35-46ce-9837-a2afbf27c5b1,0.39977512
46d79c82-f7ec-4de5-9440-994769ed8d1b,0.20387942
52f7810d-2ce9-4794-a945-c2f83497ef15,0.19248095
0176d185-9b0c-4bf9-8acc-75b009cb4071,0.63696021
b733154e-3e34-4be7-9e09-32b26e0cceac,0.19761667
9706bf34-055c-41e5-b6be-2b94088cb525,0.53688329
97008357-ae41-4c99-985c-8295ce06d526,0.53973949
fb4f81cf-37a7-4a00-a62c-8caa0ea6d09a,0.19155703
703c56bc-d398-4c45-8105-462757c3d28c,0.23869516
59c41b49-2035-4725-b9bb-3024d294f145,0.17339732
9025438c-0288-4f9c-baa8-87f0a6358170,2.1336725
ea28f739-0590-42a9-bd52-75959aba3671,0.17446305
6c491077-dad1-4974-bb84-fdb7ea43055f,0.15359756
bdd7ad64-d897-46e0-8e31-3ddabde67241,0.39286515
31a1c254-7d27-4057-9099-4dd91d1c2b83,0.20638226
b014b813-1b43-4271-96d6-771e8161c49c,0.18281595
b2a6f241-fa91-42d2-9048-9db85927120c,0.24238144
e6c26aea-c173-49cb-baca-14cc6acb5384,0.19717281
54568432-3fd9-4a9a-a773-c0473b4f575e,0.2065625
9b03c2c1-59bf-4156-8de2-0647db937e38,0.19404109
f476e60f-4955-4fe0-9ae7-d934d5a86b10,0.11001704
8ec074d1-8d4c-46d7-b820-585612e36778,0.12995996
b7d4b3e8-5bc0-468e-97f7-188b895ee696,0.27409881
7210bb05-5f63-4fdf-b609-b38f91e69fe4,0.20243263
327b9a9f-dd9f-426d-ba3b-f097f5d92d43,0.14474791
d3dc7c1d-a554-4648-a947-f3e2f3a96f13,0.14467691
2d159122-884b-40e6-82aa-522b2dd1d90e,0.13038532
14c17003-ce52-4181-92d9-c198570f9c70,0.12329494
cb313653-222e-41a1-8b9c-8f040339cd92,0.12439344
82ef24ef-87d2-4137-80f7-c3a105414598,0.12801854
344dcbf4-8652-4ffc-a6a3-4489ac27e2d5,0.16724397
030d6c45-c0af-4eee-aaf0-12ee1b8b11af,0.13251404
1cc4ccca-1bbd-4d30-865f-063a26dd53dc,0.15970893
84f60a01-1ce9-4e56-b6fd-6ffeef7ff171,0.092787117
fe82e474-3a0c-4f36-821a-b46d33309ca5,0.18395768
d891c2a9-dc6c-4fbe-a26f-51ed6dfa2b94,0.11325879
5c734e73-b455-4a85-a12b-83e7fb3cec00,0.189827
f7115ffe-7038-462f-a557-e222206bb055,0.31263426
e3acd8a8-80a8-4844-8a7d-1cebdc56aecc,0.32866782
26e4b1ad-2fcd-45a1-b5ea-8f28e82c1647,0.354305
cd908ead-7d39-4c07-966f-6cda7470efe6,0.35943854
08fe6029-13e6-45a4-a7e1-c8be225f090a,0.20325947
985170c6-89ed-4094-97cd-5e1e60d42e45,0.32283393
0f5dbb1b-08e0-4738-8c41-2c34ce64a9eb,0.20870833
78d26488-4dc9-483d-ac6c-3015bb740745,0.20998655
458ac59b-4455-499b-af0e-43ff1c642c6c,0.20044473
a95338af-ac31-4b09-a855-446ab72e7509,0.34447756
bebdb720-ce67-439b-b472-e1adb371bdbe,0.20856929
17a22d20-e41f-4e5e-a102-8b14af4c50f6,0.24744421
d8eb57fc-306b-486a-9118-2fab7dbf5c27,0.30103877
fedeb2b6-ea90-44ee-afb1-540d6806aeb9,0.3534801
844f2da5-15c3-480d-8bc4-a444f693e3ff,0.32078809
4d59fbbe-d66a-484d-84e0-332fa4f46ff0,0.32506335
8cf75e0b-1911-402f-93f6-48361c082df7,0.35511208
117db499-c45b-45fd-a61a-eef0a11fdda0,0.28926694
89a9d3b4-0e5e-463e-9a0e-bcaa6c71e7c2,0.30132213
4ae9920a-bf92-44b3-94e2-b2d184b7a37b,0.36982834
a4274811-aae9-41fb-9983-fc38be0b8fd1,0.26872078
629a02e3-2a7b-4676-ada4-af0cb8a85277,0.50558996
4b5cea6e-885b-45ba-853d-a7ec95ff7665,0.12210169
64bee736-a9a1-47a2-83de-45fc302b2f7c,0.14691722
7995ab4b-d001-4a23-a092-e16f1a7fd3d6,0.14073744
66df9ed7-2411-49f2-b589-691920c0c7e6,0.165603
3a1f6d35-276c-4c1a-a8fb-da2dae16b970,0.12017922
7df39ae3-0718-4eb5-898e-aca1feb2078d,0.27327666
864942f4-65d6-488b-9b28-1cafdd7bf576,0.12248872
f5621631-1dcb-4e06-bcbc-56be9e04c722,0.21467206
a4f507c1-f65f-4247-952a-6f56df04a53f,0.13954796
2606c7b9-d120-4429-a216-f11bf237dd58,0.16437985
96dcf30e-dc7e-4a72-a2b3-c9d77dc6897a,0.15261756
52204180-2f33-4f10-a16c-2f154b76cfc8,0.17669864
65db687d-4ac5-4389-b79d-486ff8496469,0.22318359
3de33f76-1950-415c-9bdf-0d75676b06f9,0.13878107
462fb88e-6537-402a-b521-0e6707513858,0.10852753
90dc1c9f-4d4f-471c-9e46-b4936b085cc6,0.17033
4258cfc2-2156-483a-972f-569a4b398862,0.1147531
149472ea-f3f3-479b-b004-1ef99721e991,1.1292078
4dd4fb62-e24c-457a-8950-0c0ba4529de5,0.15291654
5dad3f86-2a4c-40a1-8020-fe7a30ab9218,0.12521082
12f4c493-43ab-480a-b4ea-5de2c6e81889,0.17083691
e0f1e34d-1574-46d6-b4db-b198202f511d,0.1260733
d51f9ac7-1456-41cb-93f5-1096e624c749,0.1195803
9c9f6f77-d0d0-436f-a890-0d42346e0f6c,0.15126631
5b2bfd8b-7167-493e-9fa1-00aedabb0418,0.13849647
2ed2eed0-48b0-43ad-9e8c-a857d8a2cc73,0.12076999
1d4cff5d-0015-489e-a991-0e6326738605,0.09763895
668dc6f3-0ab8-4749-94b7-eb3dced6fc71,0.10157333
c7dc599a-5e0d-4f5f-99d4-4b9b107dd9a7,0.12756459
adf2b4e2-f987-402d-92b1-8fb490cbca59,0.15519185
97de3465-43ed-4ea8-b802-07c6481b7e3d,0.21280125
ceadc09c-6020-4c84-8e3a-8db3db649086,0.12784879
60e96844-024a-4c16-9efc-d4b6c777584c,0.15019377
786bd02e-c163-4dd4-9837-c35fa960e9e1,1.0008131
e629ae2b-5cd2-444f-bd44-1a9b462f3e8a,0.17054896
9c0d135c-cb66-4909-807d-5320e4eaa8ff,0.14134698
b6873791-ea06-4ebf-ac4a-f00e15792ba1,0.099837564
8942ae07-7480-41f5-b18a-4eea82b2c738,0.13139787
83e09243-a381-4566-a81c-36046392d9a3,0.11075164
5efd527f-ecff-45fa-b96e-399340504857,0.11117422
