Labor Group,AG_MI_R1,UTIL_R1,CONS_R1,MANU_R1,COMMER_R1,EDU_R1,HEALTH_R1,ART_ACC_R1,RELIG_R1,AG_MI_R2,UTIL_R2,CONS_R2,MANU_R2,COMMER_R2,EDU_R2,HEALTH_R2,ART_ACC_R2,RELIG_R2,AG_MI_R3,UTIL_R3,CONS_R3,MANU_R3,COMMER_R3,EDU_R3,HEALTH_R3,ART_ACC_R3,RELIG_R3,AG_MI_R4,UTIL_R4,CONS_R4,MANU_R4,COMMER_R4,EDU_R4,HEALTH_R4,ART_ACC_R4,RELIG_R4,AG_MI_R5,UTIL_R5,CONS_R5,MANU_R5,COMMER_R5,EDU_R5,HEALTH_R5,ART_ACC_R5,RELIG_R5,AG_MI_R6,UTIL_R6,CONS_R6,MANU_R6,COMMER_R6,EDU_R6,HEALTH_R6,ART_ACC_R6,RELIG_R6,AG_MI_R7,UTIL_R7,CONS_R7,MANU_R7,COMMER_R7,EDU_R7,HEALTH_R7,ART_ACC_R7,RELIG_R7,L1W_R1,L2W_R1,L3W_R1,L4W_R1,L1W_R2,L2W_R2,L3W_R2,L4W_R2,L1W_R3,L2W_R3,L3W_R3,L4W_R3,L1W_R4,L2W_R4,L3W_R4,L4W_R4,L1W_R5,L2W_R5,L3W_R5,L4W_R5,L1W_R6,L2W_R6,L3W_R6,L4W_R6,L1W_R7,L2W_R7,L3W_R7,L4W_R7,KAP,INVES,HS1_R1,HS2_R1,HS1_R2,HS2_R2,HS1_R3,HS2_R3,HS1_R4,HS2_R4,HS1_R5,HS2_R5,HS1_R6,HS2_R6,HS1_R7,HS2_R7,HH1_R1,HH2_R1,HH3_R1,HH4_R1,HH1_R2,HH2_R2,HH3_R2,HH4_R2,HH1_R3,HH2_R3,HH3_R3,HH4_R3,HH1_R4,HH2_R4,HH3_R4,HH4_R4,HH1_R5,HH2_R5,HH3_R5,HH4_R5,HH1_R6,HH2_R6,HH3_R6,HH4_R6,HH1_R7,HH2_R7,HH3_R7,HH4_R7,USSOC1_R1,USSOC2_R1,USSOC3_R1,USSOC4_R1,USSOC1_R2,USSOC2_R2,USSOC3_R2,USSOC4_R2,USSOC1_R3,USSOC2_R3,USSOC3_R3,USSOC4_R3,USSOC1_R4,USSOC2_R4,USSOC3_R4,USSOC4_R4,USSOC1_R5,USSOC2_R5,USSOC3_R5,USSOC4_R5,USSOC1_R6,USSOC2_R6,USSOC3_R6,USSOC4_R6,USSOC1_R7,USSOC2_R7,USSOC3_R7,USSOC4_R7,PROTAX,UTSTX,COUNTYSTX,UTITX,USPIT,OTX,CYGF,COUNTY,STATE,FED,OUT1,OUT2,OUT3,OUT4,ROW
L1W_R1,99.99319301785042,9.083923779339843e-09,296.9753742160839,1360.903217453298,5620.572839034231,646.9413811684487,335.96965348305326,2098.8413668313724,187.98579844003376,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,3.0249442573866326e-10,3.024944257386632e-10,3.024944257386632e-10,3.024944257386632e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,9.083923779339843e-09,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,428.986429610817,505.57686376802536,111.27800752032664,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10,3.0249442573866326e-10
L2W_R1,9.049630581849285e-09,9.049630581849285e-09,788.9730149533365,5887.868125089273,10524.712879900844,891.9626360551225,677.9717925843527,1192.967953995933,164.9955736540893,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,9.049630581849285e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,454.0186497490598,535.7096752824367,116.29898628938227,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09,-1.384837895142339e-09
L3W_R1,109.98935690658438,613.9336877208214,593.933709455879,4983.50261264644,13655.570398352713,413.9506156377919,278.9667984566921,183.98081598921686,157.98353235979366,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,9.000098872105784e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,1174.9125234310097,1384.2583310039477,300.73849443550966,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09,-3.5092041934294367e-09
L4W_R1,50.000431222784584,382.99899585454165,219.99863116946878,549.0030649065458,1873.0013110460295,213.99702359739683,115.998419564774,22.000024598886046,81.00009343286206,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,8.415096106530578e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,91.007538695311,106.343814727044,23.060244774065573,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09,-7.957551467164404e-09
L1W_R2,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,30.000331643831302,9.093634292414366e-09,584.00034899989,215.99919481272843,14908.850701899479,1642.990183132032,4758.855616271179,6341.9754657379935,433.9900682691749,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,9.093634292414366e-09,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,489.0291411936044,575.8484018717659,125.32450370913271,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10,2.949506287076213e-10
L2W_R2,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,10.999237875130929,9.079385078618622e-09,483.9614056316602,828.9303097796158,16618.498373488743,1534.8675103536634,9150.987105702185,8561.27902639849,836.9136045924321,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,9.079385078618622e-09,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,2176.8686860344933,2565.9295982535523,558.3790280235089,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11,-6.947800550960806e-11
