Household Group,Y0,YL
HH1,12.124737938590137,12.020846270490487
HH2,55.32517886294849,54.78157975668428
HH3,259.9930137850689,257.3580631783195
HH4,312.61601200118474,309.2416591437394
HH5,230.22826802770297,227.73493158491047
