Household Group,Y0,YL
IHH1,7.812773785691628,7.512827789335709
IHH2,59.88510692409671,56.33334443143212
IHH3,241.0572152615436,225.92104620363622
IHH4,733.4128816614335,684.4104883997651
IHH5,788.4928859461922,725.4971750492128
MHH1,32.43375486843682,31.042073886732332
MHH2,253.23138522977945,248.15252650373702
MHH3,1014.1907031304448,989.9385215974303
MHH4,3125.571102506246,3063.780043166976
MHH5,3334.1966684053455,3302.955950485411
